HITid,AssignmentId,WorkerId,Time of Day,Day of Week,Start Time,End Time,Time,Minutes,Input Time (s),Query Time (s),Query,Description,Category,doc1id,doc1selected,doc2id,doc2selected,doc3id,doc3selected,doc4id,doc4selected,doc5id,doc5selected,doc6id,doc6selected,doc7id,doc7selected,doc8id,doc8selected,doc9id,doc9selected,doc10id,doc10selected,doc11id,doc11selected,doc12id,doc12selected,doc13id,doc13selected,Num Relevant Selected,NumNRSelected
3ECKRY5B2UCOCGSMNVTL3JRU6LKIZZ,3VSOLARPKGPX36QKOWY0A9J0RTR39K,AOTSBJGYMR4N8,2021-07-21T09:47:20,WEDNESDAY,1.63E+12,1.63E+12,83,1.383333333,30.226,0, how does sunlight produce vitamin d, , Science, clueweb09-en0005-65-10336,TRUE, clueweb09-en0009-64-01212,TRUE, clueweb09-en0011-75-03363,FALSE, nr-clueweb09-enwp03-03-12722,TRUE, clueweb09-en0002-98-03418,TRUE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-en0008-45-08894,TRUE, clueweb09-en0008-01-34770,FALSE, clueweb09-en0008-50-30458,TRUE, clueweb09-en0008-09-36464,FALSE, clueweb09-en0003-33-12545,FALSE, clueweb09-en0004-67-24062,FALSE, nr-clueweb09-enwp03-05-12479,TRUE,5,2
3HEM8MA6IDS7FAEZDU0SLNG2NWUQPP,3BDCF01OG2ATKBOH2EUG5C680O2YLH,A38IPIPA3T3G4,2021-07-21T09:48:26,WEDNESDAY,1.63E+12,1.63E+12,232,3.866666667,106.706,0, atomic fission, , Science, clueweb09-en0002-51-08086,TRUE, clueweb09-en0002-51-08100,FALSE, clueweb09-enwp00-68-17589,FALSE, clueweb09-en0000-80-17654,TRUE, clueweb09-en0004-24-30924,FALSE, clueweb09-en0008-79-34071,TRUE, random-clueweb09-en0007-00-09110,FALSE, clueweb09-en0010-54-20667,FALSE, clueweb09-en0010-54-20683,FALSE, clueweb09-en0006-93-13566,FALSE, nr-clueweb09-enwp00-86-22846,FALSE, clueweb09-enwp00-70-16596,FALSE, nr-clueweb09-en0009-82-12262,FALSE,3,0
3P888QFVY7APUA2YYUNDWNBCDRYQO8,3SKRO2GZ767LAZVW5PB6CPIJ43P1KK,AOTSBJGYMR4N8,2021-07-21T09:48:44,WEDNESDAY,1.63E+12,1.63E+12,93,1.55,33.711,0, nba basketball game average score, , Sports, random-clueweb09-en0007-09-17000,FALSE, clueweb09-en0010-60-23177,FALSE, clueweb09-enwp00-30-00949,FALSE, clueweb09-en0003-42-04045,FALSE, clueweb09-en0003-42-04066,FALSE, clueweb09-en0008-19-35463,FALSE, clueweb09-en0008-93-14161,FALSE, clueweb09-en0003-54-10212,FALSE, clueweb09-en0005-36-11348,TRUE, nr-clueweb09-enwp01-02-23048,FALSE, clueweb09-en0006-91-19836,TRUE, clueweb09-en0002-40-29279,FALSE, nr-clueweb09-enwp01-40-24242,FALSE,2,0
3KG2UQJ0NN47CP2MXFN0HYB7NHTQNT,3X4JMASXCRPKA76K3TUDZHGJCHAB07,A38IPIPA3T3G4,2021-07-21T09:49:26,WEDNESDAY,1.63E+12,1.63E+12,95,1.583333333,41.424,0, how to make a paper mosaic, , Crafts &amp; Hobbies, nr-clueweb09-en0000-63-09723,FALSE, clueweb09-en0003-07-05210,TRUE, clueweb09-en0009-03-31126,TRUE, clueweb09-en0010-92-32454,FALSE, clueweb09-en0011-90-12916,TRUE, random-clueweb09-enwp00-42-07293,FALSE, clueweb09-en0007-23-26012,FALSE, clueweb09-en0009-98-03769,FALSE, clueweb09-en0011-01-28795,FALSE, clueweb09-en0003-14-25094,FALSE, clueweb09-en0002-46-16267,FALSE, clueweb09-en0010-68-33481,TRUE, nr-clueweb09-en0005-49-02741,FALSE,4,0
34KYK9TV3VOHOWS2MT7WL3QEOG0BSE,3WEV0KO0OR8DQDOGQR434DA2AU5DS3,AOTSBJGYMR4N8,2021-07-21T09:50:17,WEDNESDAY,1.63E+12,1.63E+12,52,0.866666667,26.088,0, when to propose, , Relationships, clueweb09-en0007-67-25634,FALSE, clueweb09-en0002-06-07686,TRUE, clueweb09-en0007-67-26373,FALSE, clueweb09-en0007-27-31370,FALSE, clueweb09-en0008-86-33143,FALSE, clueweb09-en0000-40-14136,TRUE, random-clueweb09-en0003-07-27095,FALSE, nr-clueweb09-en0005-45-15223,FALSE, clueweb09-en0005-45-15222,FALSE, clueweb09-en0009-64-22539,FALSE, clueweb09-en0010-19-27893,FALSE, clueweb09-en0010-19-27900,FALSE, nr-clueweb09-en0007-67-27279,FALSE,2,0
39RRBHZ0BYHTYMCMM2S4I8HOENGVZ9,3K4J6M3CXJ9C21CDBHJKPYJT1GEGAK,A2WPHVMLLEV5ZB,2021-07-21T09:50:23,WEDNESDAY,1.63E+12,1.63E+12,232,3.866666667,9.917,0, tiger woods, , Sports, clueweb09-enwp01-79-11640,TRUE, clueweb09-en0002-08-02706,FALSE, clueweb09-en0006-33-03328,FALSE, clueweb09-enwp00-77-06911,TRUE, clueweb09-en0000-95-22205,FALSE, nr-clueweb09-en0004-02-03258,FALSE, clueweb09-en0005-47-06861,TRUE, random-clueweb09-en0007-29-30662,FALSE, clueweb09-en0002-09-07830,TRUE, clueweb09-en0007-12-23514,FALSE, clueweb09-en0010-92-02473,FALSE, clueweb09-en0006-62-34965,TRUE, nr-clueweb09-en0001-51-11424,TRUE,5,1
3P888QFVY7APUA2YYUNDWNBCDRYQO8,326O153BMNECGUJYPWKYFW6N93WED3,A38IPIPA3T3G4,2021-07-21T09:51:02,WEDNESDAY,1.63E+12,1.63E+12,154,2.566666667,86.163,0, most expensive drawing, , Arts, clueweb09-enwp01-35-02642,FALSE, clueweb09-en0007-06-09850,FALSE, clueweb09-en0010-08-27631,FALSE, clueweb09-en0001-03-19166,FALSE, random-clueweb09-en0006-35-27399,FALSE, clueweb09-en0003-83-02205,FALSE, clueweb09-enwp01-88-00647,FALSE, clueweb09-en0010-06-12400,FALSE, clueweb09-en0011-69-00409,FALSE, nr-clueweb09-en0001-95-22801,FALSE, clueweb09-en0007-14-06049,TRUE, clueweb09-en0004-57-37998,FALSE, nr-clueweb09-en0010-98-04000,FALSE,1,0
39RRBHZ0BYHTYMCMM2S4I8HOENGVZ9,35K3O9HUAGT9EEXUG2FO3W98LGCEFE,AOTSBJGYMR4N8,2021-07-21T09:51:09,WEDNESDAY,1.63E+12,1.63E+12,58,0.966666667,21.372,0, healthy treats for cats, , Pets, clueweb09-en0002-80-36300,TRUE, clueweb09-en0003-73-24226,TRUE, clueweb09-en0009-56-05610,FALSE, clueweb09-en0011-40-16130,TRUE, clueweb09-en0000-23-27452,TRUE, clueweb09-en0007-03-19577,TRUE, nr-clueweb09-en0009-56-05646,FALSE, clueweb09-en0002-80-36237,FALSE, clueweb09-en0010-34-13416,FALSE, clueweb09-en0001-67-33894,FALSE, clueweb09-en0008-11-01645,TRUE, random-clueweb09-en0000-21-15033,FALSE, nr-clueweb09-en0009-56-05645,FALSE,6,0
34O39PNDLAO5NHSP747RVTLI2EHBRQ,3WS1NTTKE3SANOI08VG9I774RF2F0T,AOTSBJGYMR4N8,2021-07-21T09:52:08,WEDNESDAY,1.63E+12,1.63E+12,97,1.616666667,69.969,0, us vice presidents, , Politics, clueweb09-en0004-83-00694,FALSE, clueweb09-enwp01-76-13745,TRUE, clueweb09-en0011-58-05873,FALSE, clueweb09-en0001-88-27803,FALSE, clueweb09-en0005-48-16117,FALSE, nr-clueweb09-en0011-30-32837,FALSE, clueweb09-en0011-15-05350,FALSE, random-clueweb09-en0003-33-30335,FALSE, clueweb09-en0000-05-07972,FALSE, clueweb09-en0006-86-06661,FALSE, clueweb09-en0009-41-22573,FALSE, clueweb09-en0001-88-27804,FALSE, nr-clueweb09-en0008-89-26749,FALSE,1,0
3GV1I4SEPD5OE7GH6TTNY1QRILHL6P,3GDTJDAPVZRYBNFKPMX16CXV7EQM8U,A38IPIPA3T3G4,2021-07-21T09:52:19,WEDNESDAY,1.63E+12,1.63E+12,130,2.166666667,82.819,0, Rottweiler, , Pets, clueweb09-en0010-91-27835,TRUE, clueweb09-en0009-29-08080,TRUE, clueweb09-en0008-16-38631,TRUE, clueweb09-en0006-52-17652,FALSE, clueweb09-enwp01-69-20242,TRUE, clueweb09-en0011-58-20136,TRUE, clueweb09-en0008-51-27512,FALSE, clueweb09-en0006-00-03297,FALSE, clueweb09-en0009-19-17554,TRUE, nr-clueweb09-en0003-41-04611,FALSE, clueweb09-enwp03-03-01727,FALSE, random-clueweb09-en0000-87-03924,FALSE, nr-clueweb09-en0000-14-07368,FALSE,6,0
30F94FBDOV0I3W5HBTCMV8M0QZETBL,37C0GNLMHKJ83FQJJE1038EAS58D6H,AOTSBJGYMR4N8,2021-07-21T09:53:46,WEDNESDAY,1.63E+12,1.63E+12,93,1.55,32.949,0, green tea benefits, , Health &amp; Wellness, clueweb09-en0001-77-27371,TRUE, clueweb09-en0009-08-27337,TRUE, clueweb09-en0000-89-04806,TRUE, clueweb09-en0007-15-03942,TRUE, clueweb09-en0011-91-00384,FALSE, clueweb09-en0005-33-34732,FALSE, random-clueweb09-en0009-06-35915,FALSE, clueweb09-en0011-91-00381,FALSE, clueweb09-en0007-45-22264,TRUE, clueweb09-en0011-06-13137,TRUE, nr-clueweb09-en0011-16-18025,FALSE, clueweb09-en0008-26-24853,TRUE, nr-clueweb09-en0011-16-17864,FALSE,7,0
3IJ95K7NE1SGZ088UJIONK75HUKGNO,3WJ1OXY92FWX9M6VSJ7WXL2VDX1A8Y,A2WPHVMLLEV5ZB,2021-07-21T09:54:15,WEDNESDAY,1.63E+12,1.63E+12,44,0.733333333,14.465,0, jeff gordon, , Sports, clueweb09-en0000-34-10233,FALSE, clueweb09-en0001-12-23562,FALSE, clueweb09-en0000-72-26225,TRUE, clueweb09-en0009-33-07824,TRUE, random-clueweb09-en0009-77-38942,FALSE, clueweb09-en0010-64-30189,FALSE, clueweb09-en0011-77-06535,TRUE, clueweb09-en0000-34-10229,FALSE, nr-clueweb09-en0004-94-21668,FALSE, clueweb09-en0009-45-01681,TRUE, clueweb09-en0011-81-02255,TRUE, clueweb09-en0011-77-07058,TRUE, nr-clueweb09-en0006-87-34464,TRUE,6,1
3R6RZGK0YJSTTW2HQGQL418M8TCVYI,3XIQGXAUMHO55L95TO743THY3Y4X72,A2WPHVMLLEV5ZB,2021-07-21T09:54:59,WEDNESDAY,1.63E+12,1.63E+12,38,0.633333333,8.48,0, lady gaga, , Entertainment, clueweb09-enwp01-07-21725,TRUE, nr-clueweb09-en0000-81-17626,TRUE, random-clueweb09-en0002-63-12795,FALSE, clueweb09-enwp01-13-20998,TRUE, clueweb09-en0011-18-00040,TRUE, clueweb09-en0011-71-17877,TRUE, clueweb09-en0008-70-14519,TRUE, clueweb09-en0004-09-01982,TRUE, clueweb09-en0008-39-33464,TRUE, clueweb09-en0000-63-13158,TRUE, clueweb09-en0008-00-25248,TRUE, clueweb09-en0002-08-12278,TRUE, nr-clueweb09-en0009-98-05389,TRUE,10,2
3BPP3MA3UG0SRM9WCBCLAPI4ZJ5EL3,3TXMY6UCAJ4R853PYRKNP7DJ768QCR,AOTSBJGYMR4N8,2021-07-21T09:55:19,WEDNESDAY,1.63E+12,1.63E+12,105,1.75,49.74,0, top hiking trails, , Recreation, clueweb09-en0005-55-09820,FALSE, random-clueweb09-en0008-31-37861,FALSE, clueweb09-en0010-61-25098,FALSE, nr-clueweb09-en0008-01-30958,TRUE, clueweb09-en0008-17-25901,FALSE, clueweb09-en0002-99-27178,TRUE, clueweb09-en0007-09-16532,TRUE, clueweb09-en0002-99-27180,TRUE, clueweb09-en0000-69-20072,TRUE, clueweb09-en0000-69-20191,TRUE, clueweb09-en0002-77-35737,TRUE, clueweb09-en0011-58-10816,TRUE, nr-clueweb09-en0009-99-04476,FALSE,7,1
30F94FBDOV0I3W5HBTCMV8M0QZETBL,34X6J5FLPYEEGJ9V8J19CBQEXQHQJ5,A2WPHVMLLEV5ZB,2021-07-21T09:55:37,WEDNESDAY,1.63E+12,1.63E+12,46,0.766666667,8.362,0, burgers, , Food &amp; Drink, clueweb09-en0000-67-06385,TRUE, clueweb09-en0000-08-13489,TRUE, clueweb09-en0009-90-33084,FALSE, clueweb09-en0011-95-02624,FALSE, clueweb09-en0001-25-29108,TRUE, clueweb09-enwp01-05-02050,TRUE, clueweb09-enwp00-34-17334,FALSE, clueweb09-en0000-67-07893,TRUE, clueweb09-en0006-02-02086,TRUE, nr-clueweb09-en0001-69-26724,TRUE, random-clueweb09-en0005-94-21396,FALSE, clueweb09-en0005-83-21359,TRUE, nr-clueweb09-en0009-05-06516,TRUE,7,2
3KG2UQJ0NN47CP2MXFN0HYB7NHTQNT,3OE22WJIGN4NUZKPKI5NJDZPE6FQU1,A2WPHVMLLEV5ZB,2021-07-21T09:56:24,WEDNESDAY,1.63E+12,1.63E+12,107,1.783333333,45.735,0, painting, , Crafts &amp; Hobbies, nr-clueweb09-en0002-84-13304,FALSE, clueweb09-en0007-70-12941,TRUE, clueweb09-en0000-21-17842,TRUE, random-clueweb09-enwp03-08-12100,FALSE, clueweb09-en0007-70-12955,FALSE, clueweb09-en0000-21-11286,TRUE, clueweb09-en0004-99-03819,TRUE, clueweb09-en0007-46-09459,TRUE, clueweb09-en0000-75-25887,TRUE, clueweb09-en0010-98-22454,TRUE, clueweb09-en0001-01-03787,TRUE, clueweb09-en0004-99-03833,FALSE, nr-clueweb09-en0004-01-22804,TRUE,8,1
3R6RZGK0YJSTTW2HQGQL418M8TCVYI,3TE3O85735OEMOQNEDKHIKE2R1Y2RW,AOTSBJGYMR4N8,2021-07-21T09:57:05,WEDNESDAY,1.63E+12,1.63E+12,58,0.966666667,12.714,0, travel guide to cairo, , Travel, clueweb09-en0003-62-17372,TRUE, random-clueweb09-en0002-82-08074,FALSE, clueweb09-en0011-14-25587,FALSE, clueweb09-en0006-58-05972,TRUE, clueweb09-en0003-12-32585,TRUE, clueweb09-en0009-44-14156,FALSE, clueweb09-en0003-62-17371,TRUE, nr-clueweb09-en0007-40-24333,TRUE, clueweb09-en0011-65-17379,TRUE, clueweb09-en0002-13-09099,FALSE, clueweb09-en0011-70-17541,TRUE, clueweb09-en0005-51-20672,FALSE, nr-clueweb09-en0007-40-24332,TRUE,6,2
3ECKRY5B2UCOCGSMNVTL3JRU6LKIZZ,3QRYMNZ7F3XNRPS84LNWANIIQHLTNQ,A2WPHVMLLEV5ZB,2021-07-21T09:58:11,WEDNESDAY,1.63E+12,1.63E+12,32,0.533333333,7.97,0, mr men show, , Entertainment, clueweb09-enwp01-54-04185,TRUE, clueweb09-en0007-98-18620,FALSE, clueweb09-en0000-51-08021,FALSE, random-clueweb09-en0006-26-18498,FALSE, clueweb09-en0009-91-10500,FALSE, clueweb09-en0010-59-05037,FALSE, clueweb09-en0002-11-14369,TRUE, clueweb09-enwp01-60-03655,TRUE, clueweb09-en0006-76-17137,FALSE, nr-clueweb09-en0001-28-14313,FALSE, clueweb09-en0001-73-07374,FALSE, clueweb09-en0001-56-09766,FALSE, nr-clueweb09-en0005-56-01152,FALSE,3,0
3ZXNP4Z3AV17I7UMP3YF4FQNDW1L7O,3JV9LGBJWYU1456EL0O2QT3YQXIOGR,A2WPHVMLLEV5ZB,2021-07-21T09:58:44,WEDNESDAY,1.63E+12,1.63E+12,37,0.616666667,6.825,0, walmart, , Shopping, clueweb09-en0000-41-08875,FALSE, clueweb09-en0003-32-19250,TRUE, clueweb09-en0011-65-18655,TRUE, clueweb09-en0011-65-18653,TRUE, clueweb09-en0000-41-08879,TRUE, nr-clueweb09-en0011-36-05160,FALSE, clueweb09-en0000-15-00533,TRUE, clueweb09-en0000-51-32412,TRUE, random-clueweb09-en0011-47-15958,FALSE, clueweb09-en0007-70-34597,TRUE, clueweb09-en0010-66-24039,TRUE, clueweb09-en0002-75-15862,TRUE, nr-clueweb09-en0011-36-05159,FALSE,9,0
344M16OZLMVIFMCHOOS0NHMT4E5EN5,3R0T90IZ1XS0VG9BVVFBVT9H1J0GCN,A2WPHVMLLEV5ZB,2021-07-21T09:59:21,WEDNESDAY,1.63E+12,1.63E+12,64,1.066666667,36.466,0, ged, , Education, clueweb09-en0003-38-03748,TRUE, clueweb09-en0005-22-19904,FALSE, clueweb09-en0005-33-33889,TRUE, clueweb09-en0007-31-30218,TRUE, random-clueweb09-en0007-49-03198,FALSE, clueweb09-en0010-62-07278,TRUE, clueweb09-en0008-29-37138,TRUE, clueweb09-en0011-55-11976,TRUE, clueweb09-en0009-93-21794,TRUE, nr-clueweb09-enwp00-60-21492,TRUE, clueweb09-en0004-51-27314,FALSE, clueweb09-en0009-94-03781,TRUE, nr-clueweb09-enwp00-96-00238,TRUE,8,2
3BPP3MA3UG0SRM9WCBCLAPI4ZJ5EL3,3WR9XG3T68RE7JLV9D5Z6IK0A3074Y,A2WPHVMLLEV5ZB,2021-07-21T10:00:25,WEDNESDAY,1.63E+12,1.63E+12,43,0.716666667,5.675,0, acer, , Technology, clueweb09-en0005-77-40717,TRUE, clueweb09-en0005-52-29131,TRUE, clueweb09-en0008-28-32574,TRUE, clueweb09-en0011-35-11435,TRUE, clueweb09-en0005-62-44548,TRUE, clueweb09-en0006-74-30121,FALSE, clueweb09-en0005-30-27890,TRUE, random-clueweb09-en0004-13-04016,FALSE, clueweb09-en0008-28-32577,TRUE, clueweb09-enwp01-84-04102,TRUE, nr-clueweb09-en0005-34-34189,TRUE, clueweb09-en0003-03-13706,FALSE, nr-clueweb09-en0005-34-34188,TRUE,8,2
3GV1I4SEPD5OE7GH6TTNY1QRILHL6P,386PBUZZXKD3PMTIGETDVPRKNKVJLA,A2WPHVMLLEV5ZB,2021-07-21T10:01:09,WEDNESDAY,1.63E+12,1.63E+12,47,0.783333333,8.114,0, obama, , Politics, clueweb09-en0008-87-25821,TRUE, clueweb09-en0008-25-06651,FALSE, clueweb09-en0001-23-01612,TRUE, clueweb09-en0006-69-37841,TRUE, clueweb09-en0007-97-06305,TRUE, clueweb09-en0010-23-07051,TRUE, clueweb09-en0002-92-24053,TRUE, nr-clueweb09-en0008-25-06666,TRUE, clueweb09-en0008-25-06694,TRUE, clueweb09-en0006-89-04405,TRUE, random-clueweb09-en0002-86-03239,FALSE, clueweb09-en0009-67-16392,TRUE, nr-clueweb09-en0003-64-15474,FALSE,9,1
34KYK9TV3VOHOWS2MT7WL3QEOG0BSE,3300DTYQT7X653N3UIQIFVDMSIMEQ9,A2WPHVMLLEV5ZB,2021-07-21T10:01:56,WEDNESDAY,1.63E+12,1.63E+12,335,5.583333333,25.408,0, amazon, , Shopping, nr-clueweb09-en0004-22-24375,TRUE, clueweb09-en0005-44-17074,FALSE, random-clueweb09-en0005-85-21121,FALSE, clueweb09-en0006-16-01376,FALSE, clueweb09-en0007-24-16369,TRUE, clueweb09-en0006-16-01525,FALSE, clueweb09-en0000-52-20353,TRUE, clueweb09-en0000-52-20355,TRUE, clueweb09-en0009-42-35404,TRUE, clueweb09-en0002-69-17146,TRUE, clueweb09-en0004-48-18587,TRUE, clueweb09-en0001-81-32152,TRUE, nr-clueweb09-en0004-93-31273,FALSE,7,1
39O6Z4JLY6D4TRC7LK4JLN1D6NIVXC,3A4TN5196PYEVC4MF1XTGTLIGJEHCO,A2WPHVMLLEV5ZB,2021-07-21T10:07:31,WEDNESDAY,1.63E+12,1.63E+12,47,0.783333333,7.903,0, cat treatment, , Pets, nr-clueweb09-en0002-80-24128,FALSE, clueweb09-en0004-11-24012,TRUE, clueweb09-en0010-66-00160,TRUE, random-clueweb09-en0009-64-30845,FALSE, clueweb09-en0010-81-07608,TRUE, clueweb09-en0005-82-30488,TRUE, clueweb09-en0000-03-28637,TRUE, clueweb09-en0006-06-42520,TRUE, clueweb09-en0000-07-05497,TRUE, clueweb09-en0005-44-29829,FALSE, clueweb09-en0010-81-07613,TRUE, clueweb09-en0006-92-20670,TRUE, nr-clueweb09-en0010-86-25744,TRUE,9,1
3WRKFXQBPFNO7QIHR9R2PCIS0RGIY8,382M9COHEMVYXWUKBRANPWABV3TUEV,A2WPHVMLLEV5ZB,2021-07-21T10:08:18,WEDNESDAY,1.63E+12,1.63E+12,108,1.8,70.863,0, icarly, , Entertainment, clueweb09-en0003-13-33125,FALSE, random-clueweb09-en0008-25-06683,FALSE, clueweb09-en0005-60-35169,FALSE, clueweb09-en0002-04-00858,TRUE, clueweb09-en0010-03-20158,FALSE, clueweb09-enwp03-07-05800,TRUE, clueweb09-en0010-35-31389,TRUE, clueweb09-en0010-64-01326,TRUE, clueweb09-en0001-92-09662,TRUE, nr-clueweb09-enwp00-60-08125,TRUE, clueweb09-enwp02-01-04237,TRUE, clueweb09-en0003-46-12957,TRUE, nr-clueweb09-en0002-00-07668,FALSE,7,1
3T8DUCXY1RMZF3QKD9YQ42RA2ZBT9B,3EA3QWIZ4NBVDOHH75A45FM14ITTIC,A2WPHVMLLEV5ZB,2021-07-21T10:10:07,WEDNESDAY,1.63E+12,1.63E+12,117,1.95,74.262,0, turmeric, , Health &amp; Wellness, clueweb09-enwp00-40-17588,TRUE, random-clueweb09-en0006-75-34429,FALSE, nr-clueweb09-en0007-70-22320,TRUE, clueweb09-en0007-26-23202,TRUE, clueweb09-en0006-74-13470,TRUE, clueweb09-en0001-61-23601,FALSE, clueweb09-en0002-10-07039,TRUE, clueweb09-enwp00-44-18325,TRUE, clueweb09-en0007-02-10914,TRUE, clueweb09-en0009-79-39101,TRUE, clueweb09-en0009-61-31770,TRUE, clueweb09-en0001-67-22061,TRUE, nr-clueweb09-en0006-17-21885,FALSE,9,1
38EHZ67RJQ8AHIN8II3OA5I5C4AGMO,3OLQQLKKNX5PJGJQZS69IU10ENWJEP,A2WPHVMLLEV5ZB,2021-07-21T10:12:05,WEDNESDAY,1.63E+12,1.63E+12,49,0.816666667,22.915,0, jimmy swaggart, , Spirituality, nr-clueweb09-en0002-82-19043,FALSE, clueweb09-enwp01-21-06362,TRUE, clueweb09-en0006-19-01495,FALSE, clueweb09-en0011-46-27959,TRUE, clueweb09-en0006-19-01492,FALSE, clueweb09-en0009-15-04303,FALSE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-enwp01-72-05668,TRUE, clueweb09-en0007-53-00210,FALSE, clueweb09-en0005-19-20471,FALSE, clueweb09-en0002-32-11305,FALSE, clueweb09-en0001-36-23622,FALSE, nr-clueweb09-en0001-67-33348,TRUE,3,1
34O39PNDLAO5NHSP747RVTLI2EHBRQ,351SEKWQS5XASIBB6U8HS4BWI5QMD3,A2WPHVMLLEV5ZB,2021-07-21T10:12:54,WEDNESDAY,1.63E+12,1.63E+12,52,0.866666667,28.104,0, stock market, , Economy &amp; Finance, nr-clueweb09-en0000-06-30429,FALSE, clueweb09-en0011-18-18823,TRUE, clueweb09-en0000-59-12546,FALSE, clueweb09-en0009-32-04797,TRUE, clueweb09-en0001-81-33822,TRUE, clueweb09-en0011-18-18831,TRUE, clueweb09-en0000-59-12365,TRUE, clueweb09-en0001-35-11657,FALSE, clueweb09-en0003-43-34815,FALSE, clueweb09-en0002-77-18494,TRUE, random-clueweb09-en0008-13-05976,FALSE, clueweb09-en0009-32-04794,TRUE, nr-clueweb09-en0006-81-03957,TRUE,7,1
3P888QFVY7APUA2YYUNDWNBCDRYQO8,3R6BYFZZPCSIKEOBB75GRLUF1MQFXR,A2WPHVMLLEV5ZB,2021-07-21T10:13:47,WEDNESDAY,1.63E+12,1.63E+12,40,0.666666667,13.111,0, clay pottery, , Arts, nr-clueweb09-en0002-99-24609,FALSE, clueweb09-en0007-95-14974,TRUE, clueweb09-en0005-53-12537,TRUE, clueweb09-en0004-99-25510,TRUE, clueweb09-en0006-17-15543,FALSE, clueweb09-en0009-52-26986,TRUE, clueweb09-en0005-80-32516,FALSE, clueweb09-en0003-22-04404,FALSE, clueweb09-en0004-99-25497,TRUE, clueweb09-en0005-80-32518,TRUE, random-clueweb09-en0007-09-17000,FALSE, clueweb09-en0005-77-22401,TRUE, nr-clueweb09-en0011-90-13160,TRUE,7,1
3HEM8MA6IDS7FAEZDU0SLNG2NWUQPP,3KGTPGBS62162GI4I7FMNV1MY052U3,A2WPHVMLLEV5ZB,2021-07-21T10:14:27,WEDNESDAY,1.63E+12,1.63E+12,52,0.866666667,16.666,0, shaq, , Sports, nr-clueweb09-en0003-86-07611,FALSE, clueweb09-enwp01-83-20481,TRUE, clueweb09-enwp00-89-10460,TRUE, clueweb09-en0008-25-00424,TRUE, clueweb09-en0004-09-00903,FALSE, clueweb09-en0002-79-03262,FALSE, clueweb09-en0006-58-03759,FALSE, clueweb09-en0011-99-16442,TRUE, clueweb09-en0009-97-04674,FALSE, clueweb09-en0000-12-19765,TRUE, random-clueweb09-enwp00-42-07293,FALSE, clueweb09-en0003-21-09166,TRUE, nr-clueweb09-en0003-88-21846,FALSE,6,0
3P888QFVY7APUA2YYUNDWNBCDRYQO8,3IXEICO797ZFK4MG541F8CWWVR26TZ,A2ZRL1ZWWXJ0L7,2021-07-21T10:25:00,WEDNESDAY,1.63E+12,1.63E+12,75,1.25,17.058,0, campgrounds, , Recreation, clueweb09-en0002-88-22218,FALSE, clueweb09-en0008-05-34793,FALSE, clueweb09-en0002-54-00134,TRUE, clueweb09-en0002-25-14212,FALSE, clueweb09-en0001-96-06644,FALSE, nr-clueweb09-en0003-15-20154,FALSE, clueweb09-en0001-96-08877,FALSE, clueweb09-en0008-05-34801,FALSE, clueweb09-en0005-01-00923,TRUE, random-clueweb09-en0007-29-30662,FALSE, clueweb09-en0006-81-31082,TRUE, clueweb09-en0003-02-03335,TRUE, nr-clueweb09-en0003-15-20149,TRUE,4,1
3R6RZGK0YJSTTW2HQGQL418M8TCVYI,31T4R4OBOXWH2NYA2SBHPGWO2GM7CG,A2ZRL1ZWWXJ0L7,2021-07-21T10:26:35,WEDNESDAY,1.63E+12,1.63E+12,63,1.05,15.598,0, gaming laptops, , Technology, clueweb09-en0002-36-06213,FALSE, clueweb09-en0005-53-36802,FALSE, clueweb09-en0008-36-24649,TRUE, clueweb09-en0008-04-16281,FALSE, clueweb09-en0010-25-07202,TRUE, clueweb09-en0004-91-25272,FALSE, nr-clueweb09-en0008-00-05057,TRUE, random-clueweb09-en0003-07-27095,FALSE, clueweb09-en0001-89-21213,FALSE, clueweb09-en0002-36-06214,FALSE, clueweb09-en0004-80-02182,FALSE, clueweb09-en0010-09-34084,FALSE, nr-clueweb09-en0002-31-00608,FALSE,2,1
38EHZ67RJQ8AHIN8II3OA5I5C4AGMO,3IX2EGZR7GZESKOVLYQ9H10JTCPJR5,A2ZRL1ZWWXJ0L7,2021-07-21T10:27:39,WEDNESDAY,1.63E+12,1.63E+12,66,1.1,28.712,0, film schools, , Education, nr-clueweb09-en0006-23-09737,TRUE, clueweb09-en0004-10-09021,TRUE, clueweb09-en0000-82-10741,TRUE, clueweb09-en0000-82-10837,FALSE, clueweb09-en0010-72-14256,TRUE, clueweb09-en0006-35-28810,FALSE, clueweb09-en0007-39-05035,TRUE, clueweb09-en0006-04-41263,FALSE, clueweb09-en0011-96-34229,TRUE, clueweb09-en0004-10-09023,TRUE, clueweb09-en0006-69-18506,FALSE, random-clueweb09-en0007-00-09110,FALSE, nr-clueweb09-en0001-10-02308,FALSE,6,1
